,0
162,0.0019175621191374003
163,0.0019232230910207503
164,0.00191824085976626
165,0.0019199715571032248
166,0.0019188434165170114
167,0.001919828954552754
168,0.0019155933848048886
169,0.0019206118060506752
170,0.0019206763197902718
171,0.001917614810503064
172,0.0019200196580236985
173,0.001919220774792708
174,0.0019161985074189834
175,0.0019186195891557469
176,0.0019219198570642462
177,0.0019166125730874066
178,0.0019184485466904046
179,0.00191500774011589
180,0.0019163198149205847
181,0.0019164875539767947
182,0.0019141070447209426
183,0.001914105330579954
184,0.0019152212985512665
185,0.0019167649398486202
186,0.0019143999643269607
187,0.0019171777893749312
188,0.0019161345578459466
189,0.0019140284897512796
190,0.0019181190634695573
191,0.0019158140602461898
192,0.0019129674969256944
193,0.0019136560373366452
194,0.001913655288099574
195,0.0019113050744387233
196,0.0019115657992382399
197,0.0019138586124341586
198,0.0019109567411395155
199,0.001915626677348175
200,0.001909313919957982
201,0.0019104677460427021
202,0.0019114214507066924
203,0.001913102640438045
204,0.0019089298929250997
205,0.0019094003369418792
206,0.0019112005864636193
207,0.0019096469329510871
208,0.0019098159485958263
209,0.0019067208781145895
210,0.001909130363840546
211,0.0019068167734946897
212,0.0019072604422361995
213,0.0019090239209337877
214,0.0019079270771640935
215,0.0019070508105791786
216,0.0019073593198882942
217,0.0019060459189936838
218,0.0019094335998838337
219,0.0019061961121713887
220,0.0019104454156934705
221,0.0019090590072182827
222,0.0019089179640858728
223,0.0019090010925856794
224,0.001908919591910373
225,0.0019091028186818983
226,0.0019071554724310134
227,0.0019055360611766959
228,0.0019073614882480386
229,0.0019054436303961736
230,0.0019068805760560702
231,0.0019059313076118438
232,0.001903488065671319
233,0.0019059252604826265
234,0.0019056790965533631
235,0.0019042468923303243
236,0.0019064126785000802
237,0.0019041611325457438
238,0.0018976558747096385
239,0.001905360585725349
240,0.0019039612325131255
241,0.0019025691057571298
242,0.001903971363382382
243,0.0019039872906401625
244,0.0018996631270911321
245,0.001905335538272356
246,0.00190438381018133
247,0.0019056561500486783
248,0.001903314207099442
249,0.0019046500928174609
250,0.0019056765175062334
251,0.0019013932244414384
252,0.0019041169111409949
253,0.0019029943361026673
254,0.0018996910948771983
255,0.0019007493775640416
256,0.0019000193569809198
257,0.001900809279217138
258,0.0019028121463727588
259,0.0018993422081077106
260,0.001900071376719727
261,0.0018990230865967579
262,0.0018992374484968556
263,0.0019012510721297122
264,0.0018978042510123206
265,0.0019010592164455825
266,0.0018994696204486885
267,0.0019004227930349577
268,0.0019011161430404545
269,0.00190053150181173
270,0.0018954974440977168
271,0.0018987564746147166
272,0.0018922688925049754
273,0.0018993888458766393
274,0.0018971376653370631
275,0.0018989148128849382
276,0.0018986895641622443
277,0.0019008729051655303
278,0.001898095037581192
279,0.0018948007516292299
280,0.0018974072747648908
281,0.001897230843364651
282,0.0018978322881998287
283,0.0019011517447363744
284,0.001895608511279759
285,0.0018962690548008133
286,0.0018960476584800193
287,0.0018970270573487903
288,0.001899817953001644
289,0.0018990985127802715
290,0.0018954743799339565
291,0.0018953378113289166
292,0.0018954517834214892
293,0.0018973431513151233
294,0.0018950486819371262
295,0.001895757209465831
296,0.0018944224356633858
297,0.0018975466841027841
298,0.0018939044223063523
299,0.0018973853812218667
300,0.0018965869114145192
301,0.0018962303049161902
302,0.0018998839649666324
303,0.0018970505419012127
304,0.0018936195047612055
305,0.001892779084145386
306,0.0018966821127802006
307,0.0018953145362245731
308,0.0018976166740887696
309,0.0018968918713000722
310,0.0018937054456362866
311,0.001893358706580236
312,0.0018936331084388124
313,0.0018895013644917207
314,0.0018945534407105455
315,0.0018928453876461801
316,0.0018947294151557721
317,0.0018949097880106578
318,0.0018963189536912574
319,0.0018926208389079215
320,0.001896823724059181
321,0.0018946855949858825
322,0.0018963474450975212
323,0.0018907621558596436
324,0.0018952850189704734
325,0.0018946577856540042
326,0.0018952824720121825
327,0.0018952535306159249
328,0.001891381889094129
329,0.001897706568109779
330,0.0018936069000663601
331,0.0018891679191699203
332,0.001893965378164863
333,0.0018898654867433265
334,0.0018932749049610689
335,0.001889823444892103
336,0.0018926177344993395
337,0.0018921728254869007
338,0.0018933526385559612
339,0.0018937124151330537
340,0.0018872498242586502
341,0.0018935695481606019
342,0.0018923201142515764
343,0.0018954031163444503
344,0.0018941204428760351
345,0.0018911510123871267
346,0.0018918987101891166
347,0.0018931957893073559
348,0.0018926178140995593
349,0.001891308035263712
350,0.0018902634577447565
351,0.0018924977232375715
352,0.0018902859032655565
353,0.0018917623574996733
354,0.0018908222435782545
355,0.0018880328429170335
356,0.0018888216199050855
357,0.001889719567599937
358,0.0018878484783598627
359,0.0018870582516528028
360,0.00189050566081682
361,0.0018891588412623247
362,0.0018920297453351095
363,0.0018911743188340566
364,0.0018913781215162135
365,0.0018877607559323565
366,0.0018894605004750034
367,0.0018883109730509166
368,0.0018901813021088894
369,0.001887303603411071
370,0.0018929444814626223
371,0.0018865404228687796
372,0.0018919283015709212
373,0.0018910081837222809
374,0.0018869979281185402
375,0.0018890774303860166
376,0.0018876355935413486
377,0.0018898677573396037
378,0.0018859017808507714
379,0.0018868800879527743
380,0.00188788470491751
381,0.0018895881809692225
382,0.0018882448056167485
383,0.0018916765763225337
384,0.00188922132519631
385,0.001887372446905137
386,0.0018876387596401011
387,0.0018869724276905449
388,0.0018875428811750477
389,0.001886044373202464
390,0.001888851680430687
391,0.0018895701410718516
392,0.0018866300106776927
393,0.0018872864659811952
394,0.001885439934901511
395,0.0018870520269155947
396,0.0018865944838557297
397,0.0018961671563203677
398,0.0018864401982317113
399,0.0018902344073956977
400,0.0018832080138839271
401,0.001885583618771221
402,0.0018865390465312246
403,0.0018878828290885745
404,0.0018850783516481742
405,0.0018875252726113694
406,0.0018842681552359087
407,0.0018893460201847758
408,0.0018863817179400441
409,0.0018880574727176218
410,0.0018841186652763977
411,0.00188470798650056
412,0.0018840704524181145
413,0.0018865141704674556
414,0.0018860200070776045
415,0.001882758766410745
416,0.0018841109860939188
417,0.0018845164579235846
418,0.0018837977410692116
419,0.0018831321707942611
420,0.0018821547557122242
421,0.0018886542818349842
422,0.0018881183119120602
423,0.00188105983279534
424,0.0018862284666213852
425,0.0018848329603385467
426,0.0018854846821652136
427,0.0018820108263255854
428,0.0018832879210623284
429,0.0018856959486117538
430,0.001886041117553464
431,0.0018845716835612543
432,0.001886685798740667
433,0.0018821551982396974
434,0.0018851597003368104
435,0.001883367075272398
436,0.0018850314469697575
437,0.0018827530528562
438,0.00188522696799527
439,0.0018828184563770061
440,0.0018872790427631738
441,0.0018857112664303496
442,0.0018826288372103092
443,0.0018833658588815352
444,0.0018825520220029559
445,0.001886054477455397
446,0.0018848491440582862
447,0.0018805261794875702
448,0.0018840890062344063
449,0.00188273601890661
450,0.0018825820387484361
451,0.0018866301940069494
452,0.0018835759315735255
453,0.0018826454040061077
454,0.001880572505820638
455,0.001884861800990776
456,0.0018817945779002726
457,0.001880179861566434
458,0.0018836695483973266
459,0.0018836635972858749
460,0.0018813829927737068
461,0.0018818566523906258
462,0.0018801097633738995
463,0.0018801395995263807
464,0.0018820931655394598
465,0.0018795386143824738
466,0.0018822602523713666
467,0.0018804810956641873
468,0.0018797781647772042
469,0.001879159952653174
470,0.0018802185631934234
471,0.0018831465600265397
472,0.0018845197829740266
473,0.0018823070941158594
474,0.0018802742268810542
475,0.001882008102754306
476,0.001879501570430067
477,0.001882278860415308
478,0.0018809684925378324
479,0.001878956031316939
480,0.001878264674053201
481,0.0018809876672358403
482,0.0018799043965474185
483,0.001881271505700504
484,0.0018824198075299526
485,0.0018801756216109628
486,0.0018815394415337052
487,0.0018830603136856141
488,0.0018766405927534732
489,0.001879016764792335
490,0.001881848732666232
491,0.0018805605697676411
492,0.001880406762739946
493,0.0018782135906119824
494,0.0018821187644727274
495,0.0018805454402533162
496,0.0018753255095579622
497,0.0018801071509941774
498,0.0018805690210722545
499,0.0018813250716735856
500,0.0018788144585943152
501,0.0018794352251391571
502,0.0018796285327810508
503,0.0018793406782365348
504,0.0018816121140471063
505,0.0018767694510821986
506,0.001879860452002185
507,0.001877719460803474
508,0.0018790241108976433
509,0.0018759309403741588
510,0.0018782960166398468
511,0.0018811129768872554
512,0.0018781750586329617
513,0.0018771677412307607
514,0.0018778542859149445
515,0.0018766814107513134
516,0.0018788312557332504
517,0.001877080030245786
518,0.0018756741067816496
519,0.0018802023394248234
520,0.0018791670883154003
521,0.0018776969369262075
522,0.001876226650714142
523,0.0018765268773716101
524,0.001880341066688331
525,0.0018792849436549582
526,0.0018772219857957182
527,0.0018798689095255656
528,0.0018817979992172306
529,0.0018776112948007022
530,0.0018765392084406991
531,0.0018773818494051567
532,0.0018768805033391994
533,0.0018754386354006955
534,0.0018773068110239652
535,0.001879100017916236
536,0.0018794325682330623
537,0.001879054195800812
538,0.0018739876865695876
539,0.0018786951958233665
540,0.0018761343950541038
541,0.0018782670677810684
542,0.0018799760034128737
543,0.0018762036479918016
544,0.001877760315616416
545,0.0018752685401779718
546,0.0018789737970910522
547,0.001875620918909613
548,0.0018747356669523586
549,0.0018772994392973364
550,0.0018767685463759475
551,0.0018784795085796053
552,0.0018764527029015569
553,0.001881372197242613
554,0.0018743286817235092
555,0.0018740543574751474
556,0.0018742952856999368
557,0.0018774703643523539
558,0.0018758738112962272
559,0.0018760732262650044
560,0.0018747560202311247
561,0.0018753919705179417
562,0.0018749599012697481
563,0.0018774884196722673
564,0.0018752584620438612
565,0.0018776523849317948
566,0.0018742499379520742
567,0.0018737087872985783
568,0.0018771401037856077
569,0.0018782890794806692
570,0.0018737228892238126
571,0.0018750379756530826
572,0.0018731031467855517
573,0.0018800226628231124
574,0.001873951160018611
575,0.0018732886324620717
576,0.001875165736493774
577,0.0018751719042670745
578,0.0018735452874515874
579,0.00187276297997142
580,0.0018757953632893597
581,0.0018733348264597738
582,0.0018757540768939748
583,0.0018782674610559056
584,0.0018750315859941686
585,0.0018767904461377389
586,0.0018725336604437225
587,0.0018761863578290034
588,0.00187420014751693
589,0.001874707406386733
590,0.0018736492460852282
591,0.0018748976996677935
592,0.0018776646232168772
593,0.0018760838954307488
594,0.0018743967446379173
595,0.0018736819346618448
596,0.0018756423368413225
597,0.0018727354773491398
598,0.0018793381417257728
599,0.0018750873884846831
600,0.0018703013869464144
601,0.0018747160450006144
602,0.0018709299097864483
603,0.0018710168436742746
604,0.0018741957006008865
605,0.0018737620276570097
606,0.0018728544923644036
607,0.0018723368486508918
608,0.001874308385906152
609,0.0018713328371453297
610,0.0018746765195113472
611,0.0018725091706897714
612,0.0018764600796031996
613,0.001870228121162623
614,0.0018731124677225694
615,0.001870920908991566
616,0.001873448168964356
617,0.00187305970571171
618,0.0018734053492697321
619,0.0018721716227228793
620,0.001872301769331416
621,0.0018722796951953927
622,0.0018710668535075253
623,0.00187305697094665
624,0.001871111316449192
625,0.0018716324518761064
626,0.0018746489032100027
627,0.0018704171381039051
628,0.0018734609405709128
629,0.0018717577107823812
630,0.0018741500881822924
631,0.001868970515793508
632,0.0018711108167090605
633,0.0018701362719612084
634,0.001873927851084174
635,0.0018713720457262208
636,0.0018753300840831082
637,0.0018728923134139588
638,0.001871979704602327
639,0.0018697393760602507
640,0.0018717725233883304
641,0.0018727626914206224
642,0.001871682413949225
643,0.0018734972591663145
644,0.0018690149963964731
645,0.0018735578844351615
646,0.0018713479763609318
647,0.0018710495441909242
648,0.0018730061797874891
649,0.0018696112724411117
650,0.0018736255732285352
651,0.0018731679495734472
652,0.0018694595541729408
653,0.0018725529935959186
654,0.00186707348907048
655,0.0018710731061048105
656,0.0018682308285099128
657,0.0018692944585902887
658,0.0018713181509047302
659,0.0018688852199289598
660,0.0018724853876365237
661,0.0018728458398204837
662,0.0018686005307369444
663,0.0018712688236433663
664,0.0018726214316263637
665,0.0018708208659424996
666,0.001873321074526757
667,0.0018692335773569841
668,0.001871496923546442
669,0.00187234833297264
670,0.0018702080263358215
671,0.0018708204107287412
672,0.0018703946741755542
673,0.0018729317976106117
674,0.0018700530735624589
675,0.0018722427286044497
676,0.0018726669114608413
677,0.0018698879031058496
678,0.0018699890667767639
679,0.0018699839034587399
680,0.0018690834135318606
681,0.0018715935084634484
682,0.0018708596668210134
683,0.0018698001050581343
684,0.001869234334056576
685,0.0018712216316579054
686,0.0018748120747060857
687,0.0018705762256111982
688,0.0018685203991854228
689,0.0018753909812364569
690,0.00186913785411236
691,0.001868492449558157
692,0.0018691751841280577
693,0.001869384938170417
694,0.0018659276538528502
695,0.0018696502815239513
696,0.0018687242854478108
697,0.0018645521824478975
698,0.0018671745057297377
699,0.0018733152875907591
700,0.0018703009058625843
701,0.0018686201780612588
702,0.0018695736844709509
703,0.0018683843957419451
704,0.0018707796536748195
705,0.0018739431517389722
706,0.001868681364511657
707,0.0018717670528632072
708,0.0018720676735417647
709,0.0018692239079202532
710,0.0018711793582197917
711,0.0018699363582473025
712,0.0018714980668046025
713,0.0018672288786500501
714,0.0018658013069110676
715,0.0018688965351002403
716,0.001870959877776794
717,0.0018660187403846565
718,0.0018679562992909844
719,0.0018690716533455998
720,0.001870461378662457
721,0.0018700123306873262
722,0.0018683585450729816
723,0.0018696356455309906
724,0.0018681887137747377
725,0.0018677473671208972
726,0.0018700656901973372
727,0.0018694278974141767
728,0.001869158708375011
729,0.0018678400237670438
730,0.0018696327858930852
731,0.0018674246354912145
732,0.001870404855789951
733,0.001869852310862456
734,0.0018703660218275955
735,0.0018697044300711434
736,0.0018681203817120856
737,0.0018660170123136293
738,0.0018661978433672816
739,0.0018698934223861075
740,0.0018680511260381304
741,0.0018663926114244626
742,0.001870166410594526
743,0.0018663744563555233
744,0.0018677438627212094
745,0.0018667826937953345
746,0.0018702226896913578
747,0.0018687359063336865
748,0.0018675265192953695
749,0.0018681644837165044
750,0.0018696593539590319
751,0.0018665235893577975
752,0.0018671765678729385
753,0.0018687222959398108
754,0.0018695342005230486
755,0.00186611015874988
756,0.001864953079006165
757,0.001868538467440372
758,0.0018682198252719946
759,0.0018677654682109372
760,0.0018660131022015698
761,0.0018710221811177798
762,0.0018688294221647084
763,0.0018665657702606553
764,0.0018694120609503973
765,0.001871955985478006
766,0.0018678878848918546
767,0.0018698615999593853
768,0.0018670014190312442
769,0.0018698847056645104
770,0.0018662177588448373
771,0.0018653233697773237
772,0.0018653851300955582
773,0.0018688851293837095
774,0.001865038394770768
775,0.001868107375036129
776,0.0018666517825271839
777,0.001864771656672128
778,0.0018645016756107728
779,0.0018648058330266075
780,0.0018693560340867625
781,0.0018663978632977312
782,0.001866131513001413
783,0.0018685560170501375
784,0.0018680864192831975
785,0.0018684954435214337
786,0.0018694740834518566
787,0.001865045494861646
788,0.0018682809796335541
789,0.0018663731081267963
790,0.001867396826408087
791,0.0018642167297080478
792,0.0018662709094042706
793,0.0018703850865777996
794,0.0018655796914409178
795,0.001864883105437725
796,0.0018686248525841814
797,0.0018672786641101807
798,0.0018673621926010929
799,0.0018720543972200626
800,0.0018682292223267225
801,0.0018679638438993413
802,0.001866398345376564
803,0.0018642469658516347
804,0.001866916824146134
805,0.001868553743717603
806,0.0018653661441993222
807,0.0018650530140974328
808,0.0018648971043801748
809,0.0018637555014067448
810,0.0018682618183680833
811,0.0018700238533166803
812,0.001865342987749057
813,0.0018662291063537074
814,0.001871607024083312
815,0.0018661253499543755
816,0.0018634662051032432
817,0.0018671342678185012
818,0.0018672949095200906
819,0.0018663834392403562
820,0.0018665618178609791
821,0.0018677511968864845
822,0.0018657334743397962
823,0.0018665025535071443
824,0.0018649886070718814
825,0.0018636847181548166
826,0.001867543097284949
827,0.0018663649160203994
828,0.0018651746108960838
829,0.0018675452166408077
830,0.001863156395076782
831,0.0018647528058475154
832,0.0018657011991868226
833,0.001865596753001834
834,0.0018634139256687183
835,0.0018669909302097482
836,0.001868853225864263
837,0.0018648130112252014
838,0.0018699260535013154
839,0.00186713212955759
840,0.0018636466697471328
841,0.0018637517972602549
842,0.0018655411743869383
843,0.0018657434877987283
844,0.0018650451418844203
845,0.0018626785032156631
846,0.0018675066941143132
847,0.001864952536729666
848,0.001866560284064239
849,0.0018651677612971482
850,0.001865081173670279
851,0.0018655905115983298
852,0.0018633341371443951
853,0.0018660968490955858
854,0.00186586266848195
855,0.0018655393550244088
856,0.001863558384645571
857,0.0018679037765782867
858,0.0018677411252198915
859,0.00186459883961938
860,0.0018649019478048142
861,0.001867348476488175
862,0.0018653233565935371
863,0.001865143781233356
864,0.0018660914009580244
865,0.0018651963223536045
866,0.0018613678176835594
867,0.0018629209212083211
868,0.0018652366856351877
869,0.0018682656287311171
870,0.0018645216478034854
871,0.0018636794123026486
872,0.0018638961375830297
873,0.0018641177164868284
874,0.001863008292648607
875,0.0018645210169717416
876,0.0018642857209600222
877,0.001867270426482408
878,0.00186073139626294
879,0.0018652625218766113
880,0.0018665042522255904
881,0.0018630452308819718
882,0.0018667364192024097
883,0.0018693766612400357
884,0.0018648514210676344
885,0.0018654715227018883
886,0.0018661505349664988
887,0.0018673546569477608
888,0.0018665491024720776
889,0.0018645225363409417
890,0.0018633549083243164
891,0.0018644025414967192
892,0.001865903886470896
893,0.0018622883895022047
894,0.0018654110312609114
895,0.001862534229309322
896,0.0018622421790869571
897,0.001866965663109898
898,0.001861271611116349
899,0.0018638514574820127
900,0.0018621864611716766
901,0.0018631268360325668
902,0.001861716899722337
903,0.0018639358687891155
904,0.0018613950392175624
905,0.0018625116123992982
906,0.0018677031686012116
907,0.001865005123620041
908,0.0018633761120816837
909,0.0018652003998748767
910,0.0018671115653382407
911,0.0018623853336152039
912,0.0018615493479753947
913,0.0018648536565900645
914,0.0018611690910079349
915,0.001863383393511813
916,0.0018649180056567057
917,0.00186379272918591
918,0.001867878870664435
919,0.0018639671474468345
920,0.0018614981734914244
921,0.0018645393869612748
922,0.0018636364679839304
923,0.0018583273109144126
924,0.0018650307409608592
925,0.0018613890453209926
926,0.0018643316393419623
927,0.0018635338001176077
928,0.0018605709719694513
929,0.001863133000074607
930,0.001864055959153602
931,0.0018613934932320386
932,0.001862801120389635
933,0.0018659720439105653
934,0.0018634635663559486
935,0.001861469255726482
936,0.0018637329946932758
937,0.0018645077774651412
938,0.0018623672489427093
939,0.0018636542131117361
940,0.001858277451326577
941,0.001862442429111793
942,0.0018637247525879906
943,0.001865314533157895
944,0.001862346305876063
945,0.001864349105868998
946,0.0018628771552660812
947,0.0018619789401642405
948,0.0018610134959602968
949,0.0018644483011757208
950,0.0018614525879379043
951,0.00185976655751817
952,0.0018635242391361767
953,0.001860946847193548
954,0.0018593341161389477
955,0.0018608677947225098
956,0.0018647416702742314
957,0.0018631115097564478
958,0.0018623306940341543
959,0.001861126965825231
960,0.001862124301608588
961,0.0018618454824353003
962,0.0018617907458414824
963,0.0018594064610476932
964,0.0018669852887929026
965,0.0018639717063006873
966,0.0018640200554743472
967,0.0018638066030067638
968,0.001863793458025425
969,0.0018617825166712331
970,0.0018622242307298395
971,0.0018610601695493246
972,0.0018610118517182514
973,0.0018604446720415487
974,0.0018615835506974473
975,0.0018609726093072668
976,0.0018672983283495419
977,0.0018624042866763491
978,0.0018621350528620598
979,0.0018583323122957386
980,0.0018608084582309756
981,0.0018627596257899243
982,0.0018617052825677216
983,0.0018619216921834801
984,0.0018590111265548018
985,0.0018646929865308965
986,0.0018643667845803704
987,0.0018600097473842115
988,0.0018639888865156816
989,0.0018615148624238104
990,0.001859952610097507
991,0.0018628392041199163
992,0.0018638061400817342
993,0.0018570159132090898
994,0.0018611411538182034
995,0.001860612692932288
996,0.0018626037023913784
997,0.0018606977542249374
998,0.0018619219563567103
999,0.001860701342453607
